satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,salary,sales_IT,sales_RandD,sales_accounting,sales_hr,sales_management,sales_marketing,sales_product_mng,sales_sales,sales_support,sales_technical,left
0.45,0.92,0.8,0.3177570093457944,0.25,1,0,0.0,0,0,0,0,0,1,0,0,0,0,0
0.62,0.69,0.2,0.7710280373831776,0.0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0
0.36,0.47,0.0,0.24299065420560748,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,1,1
0.73,0.89,0.6,0.6542056074766355,0.5,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1
0.75,0.56,0.4,0.6261682242990654,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.89,0.63,0.4,0.8130841121495327,0.125,1,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.7,0.6,0.6,0.5233644859813084,0.125,0,0,0.5,0,0,0,0,1,0,0,0,0,0,0
0.86,0.91,0.2,0.6448598130841121,0.125,1,0,0.0,0,0,0,0,0,1,0,0,0,0,0
0.59,0.55,0.4,0.6495327102803738,0.0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0
0.49,0.83,0.2,0.35514018691588783,0.0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.74,0.95,0.6,0.34579439252336447,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.92,0.62,0.4,0.794392523364486,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0.26,0.81,0.6,0.20093457943925233,0.25,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0
0.81,0.47,0.4,0.26635514018691586,0.625,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
0.43,0.47,0.0,0.1588785046728972,0.125,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
0.49,0.8,0.2,0.6635514018691588,0.25,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
0.75,0.99,0.0,0.6588785046728972,0.375,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0
0.63,0.61,0.8,0.102803738317757,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0
0.95,0.53,0.2,0.3644859813084112,0.125,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.9,0.98,0.4,0.7850467289719626,0.5,0,0,0.5,0,0,0,0,0,0,1,0,0,0,1
0.49,0.65,0.2,0.3364485981308411,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.89,0.98,0.6,0.8317757009345794,0.375,0,0,0.5,0,0,0,0,0,0,1,0,0,0,1
0.4,0.48,0.0,0.2757009345794392,0.125,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0.45,0.66,0.0,0.6542056074766355,0.125,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0
0.23,0.99,0.4,0.5046728971962616,0.25,1,0,0.0,0,0,1,0,0,0,0,0,0,0,1
0.74,1.0,0.6,0.5934579439252337,0.375,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1
0.11,0.78,0.8,0.6962616822429907,0.25,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
0.16,0.71,0.8,0.6121495327102804,0.375,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.69,0.59,0.2,0.6401869158878505,0.125,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.54,0.71,0.0,0.45794392523364486,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0.9,0.64,0.4,0.5654205607476636,0.125,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.9,0.98,0.4,0.7850467289719626,0.5,0,0,0.5,0,0,0,0,0,0,1,0,0,0,1
0.15,0.67,0.4,0.7850467289719626,0.125,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0
0.51,0.5,0.4,0.7009345794392523,0.125,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0.48,0.67,0.6,0.8271028037383178,0.125,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.78,0.74,0.4,0.7710280373831776,0.125,1,0,0.5,0,0,0,0,0,0,1,0,0,0,0
0.79,0.49,0.4,0.3130841121495327,0.125,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0
0.55,0.76,0.4,0.6401869158878505,0.25,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0
0.96,0.81,0.2,0.705607476635514,0.125,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0
0.67,0.76,0.6,0.397196261682243,0.125,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0
0.16,0.95,0.8,0.09813084112149532,0.625,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.5,0.62,0.4,0.32710280373831774,0.125,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0.77,0.58,0.0,0.705607476635514,0.0,1,0,0.5,0,1,0,0,0,0,0,0,0,0,0
0.1,0.83,0.8,0.9532710280373832,0.25,0,0,0.5,0,0,0,0,0,1,0,0,0,0,1
0.91,0.97,0.6,0.6401869158878505,0.375,0,0,0.5,0,0,0,1,0,0,0,0,0,0,1
0.15,0.74,0.0,0.37383177570093457,0.125,1,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.67,1.0,0.4,0.22897196261682243,0.125,1,1,0.5,0,0,0,0,0,0,0,1,0,0,0
0.84,0.54,0.4,0.3878504672897196,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.7,0.74,0.2,0.4953271028037383,0.0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0
0.52,0.67,0.4,0.5327102803738317,0.125,1,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.71,0.85,0.4,0.2850467289719626,0.0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0
0.89,0.5,0.4,0.18691588785046728,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.42,0.47,0.0,0.2850467289719626,0.125,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1
0.61,0.92,0.2,0.5887850467289719,0.25,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.8,0.8,0.4,0.780373831775701,0.25,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.71,0.7,0.4,0.6588785046728972,0.25,0,0,0.5,0,0,0,0,1,0,0,0,0,0,0
0.73,0.79,0.4,0.5233644859813084,0.375,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.89,0.53,0.6,0.822429906542056,0.125,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0
0.51,0.54,0.4,0.32710280373831774,0.25,1,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.74,1.0,0.6,0.8364485981308412,0.375,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1
0.93,0.77,0.2,0.4953271028037383,0.375,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.79,0.6,0.35046728971962615,0.375,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0
0.85,0.95,0.4,0.35046728971962615,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.1,0.97,0.8,0.8691588785046729,0.25,0,0,0.5,0,0,0,1,0,0,0,0,0,0,1
0.54,0.84,0.2,0.16822429906542055,0.125,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0
0.21,0.5,0.6,0.7429906542056075,0.375,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.5,0.77,0.4,0.3925233644859813,0.125,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.82,0.56,0.6,0.3925233644859813,0.125,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.72,0.72,0.2,0.5654205607476636,0.0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.43,0.45,0.0,0.2336448598130841,0.125,0,0,0.5,1,0,0,0,0,0,0,0,0,0,1
0.09,0.93,0.8,0.9345794392523364,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,1,1
0.52,0.85,0.4,0.7523364485981309,0.0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.48,0.87,0.2,0.5841121495327103,0.0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.78,0.69,0.6,0.7476635514018691,0.125,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0
0.24,0.89,0.6,0.616822429906542,0.25,1,0,1.0,0,0,0,0,0,0,0,0,1,0,0
0.96,0.87,0.4,0.5467289719626168,0.125,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0
0.57,0.66,0.4,0.2897196261682243,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.74,0.79,0.2,0.8364485981308412,0.125,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.1,0.89,0.6,0.8130841121495327,0.25,0,0,0.5,1,0,0,0,0,0,0,0,0,0,1
0.61,0.41,0.2,0.03271028037383177,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0
0.61,0.74,0.0,0.21962616822429906,0.5,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.78,0.61,0.2,0.6121495327102804,0.125,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0
0.11,0.79,1.0,1.0,0.25,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1
0.74,0.59,0.0,0.7523364485981309,0.25,1,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.4,0.54,0.0,0.2803738317757009,0.125,0,0,0.5,0,0,0,0,0,0,0,1,0,0,1
0.92,0.74,0.4,0.5467289719626168,0.125,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.43,0.46,0.4,0.3411214953271028,0.375,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0
0.62,0.85,0.2,0.6588785046728972,0.125,1,0,0.5,1,0,0,0,0,0,0,0,0,0,0
0.92,0.77,0.2,0.6542056074766355,0.125,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.68,0.91,0.4,0.308411214953271,0.125,1,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.74,0.93,0.6,0.6915887850467289,0.375,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
0.89,0.92,0.2,0.46261682242990654,0.0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0
0.66,0.76,0.2,0.20093457943925233,0.375,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.63,0.8,0.2,0.5093457943925234,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.97,0.47,0.2,0.2850467289719626,0.25,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0
0.43,0.47,0.0,0.16355140186915887,0.125,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1
0.11,0.85,0.8,0.9766355140186916,0.25,0,0,0.5,0,0,1,0,0,0,0,0,0,0,1
0.5,0.65,0.6,0.6822429906542056,0.125,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0
0.51,0.53,0.2,0.49065420560747663,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.77,0.71,0.6,0.5046728971962616,0.125,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0
0.97,0.7,0.6,0.46261682242990654,0.0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0
0.7,0.68,0.4,0.21962616822429906,0.375,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0
0.74,0.58,0.2,0.677570093457944,0.125,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0.74,0.63,0.4,0.6635514018691588,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.37,0.55,0.0,0.14485981308411214,0.125,0,0,0.5,0,1,0,0,0,0,0,0,0,0,1
0.73,0.63,0.4,0.3644859813084112,0.125,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0
0.34,0.56,0.2,0.20093457943925233,0.0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0
0.78,0.89,0.4,0.822429906542056,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0.89,0.79,0.2,0.24766355140186916,0.0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,1
0.87,0.75,0.2,0.5887850467289719,0.125,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0.5,0.83,0.6,0.7570093457943925,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0
0.09,0.87,1.0,0.9299065420560748,0.25,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1
0.8,0.55,0.4,0.8084112149532711,0.125,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0
0.33,0.59,0.2,0.6869158878504673,0.0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.14,0.99,0.2,0.7523364485981309,0.25,1,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.54,0.64,0.2,0.5,0.25,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0
0.53,0.8,0.2,0.3691588785046729,0.125,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0
0.92,0.5,0.6,0.7570093457943925,0.125,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0
0.5,0.77,0.4,0.3925233644859813,0.125,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.95,0.72,0.4,0.6495327102803738,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0.22,0.52,0.8,0.3691588785046729,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.66,0.38,0.4,0.22897196261682243,0.375,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.87,0.59,0.4,0.4953271028037383,0.125,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0
0.5,0.54,0.6,0.3598130841121495,0.0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0
0.8,0.74,0.0,0.5093457943925234,0.125,1,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.22,0.74,0.2,0.48130841121495327,0.5,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0
0.97,0.89,0.4,0.7102803738317757,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.1,0.81,1.0,0.9112149532710281,0.25,0,0,1.0,0,0,0,0,0,0,0,1,0,0,1
0.89,0.87,0.6,0.602803738317757,0.375,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1
0.09,0.97,1.0,0.897196261682243,0.25,0,0,0.5,0,0,0,0,0,0,0,0,1,0,1
0.1,0.93,0.8,0.9018691588785047,0.25,1,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0.73,0.79,0.4,0.2850467289719626,0.125,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.21,0.53,0.2,0.6214953271028038,0.375,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0
0.66,0.67,0.4,0.8037383177570093,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0
0.28,0.59,0.8,0.8644859813084113,0.125,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0
0.89,0.96,0.2,0.3878504672897196,0.75,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0
0.74,0.95,0.2,0.2850467289719626,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.47,0.5,0.4,0.7383177570093458,0.25,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1
0.63,0.66,0.2,0.37850467289719625,0.0,1,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.1,0.89,1.0,0.7336448598130841,0.25,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0.52,0.53,0.4,0.29439252336448596,0.25,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.53,0.7,0.4,0.5934579439252337,0.125,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.97,0.64,0.4,0.6635514018691588,1.0,1,0,0.5,0,0,0,0,0,0,1,0,0,0,0
0.83,0.93,0.4,0.8084112149532711,0.375,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1
0.49,0.58,0.2,0.18691588785046728,0.25,1,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.11,0.79,0.8,0.9158878504672897,0.25,0,1,0.0,0,0,0,0,0,0,0,0,0,1,1
0.79,0.87,0.2,0.5700934579439252,0.125,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.38,0.55,0.0,0.5560747663551402,0.5,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.98,0.77,0.4,0.22429906542056074,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.11,0.78,0.8,0.7663551401869159,0.25,0,0,0.5,0,0,0,1,0,0,0,0,0,0,1
0.87,0.87,0.6,0.5186915887850467,0.0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0
0.17,0.61,0.2,0.677570093457944,0.375,1,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.94,0.92,0.2,0.4252336448598131,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0
0.87,0.48,0.4,0.17289719626168223,0.0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0
0.78,0.94,0.6,0.8177570093457944,0.5,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1
0.69,0.72,0.4,0.5327102803738317,0.0,1,0,1.0,0,0,0,0,0,0,0,1,0,0,0
0.86,0.53,0.4,0.29906542056074764,0.0,1,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.67,0.52,0.4,0.5186915887850467,0.125,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0
0.5,0.73,0.4,0.6588785046728972,0.0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.38,0.5,0.0,0.205607476635514,0.125,0,0,0.5,0,0,0,0,0,0,0,1,0,0,1
0.44,0.56,0.0,0.2803738317757009,0.125,0,0,0.5,1,0,0,0,0,0,0,0,0,0,1
0.11,0.83,0.8,0.7757009345794392,0.375,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1
0.24,0.76,0.8,0.5467289719626168,0.25,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.43,0.74,0.4,0.11682242990654206,0.375,1,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.1,0.87,0.8,0.7102803738317757,0.25,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1
0.73,0.93,0.2,0.7149532710280374,0.0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0
0.53,0.59,0.4,0.7616822429906542,0.125,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.36,0.52,0.0,0.19158878504672897,0.125,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1
0.8,0.82,0.4,0.8177570093457944,0.25,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.76,0.37,0.2,0.14485981308411214,0.25,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.8,0.81,0.6,0.21962616822429906,0.0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.87,0.98,0.4,0.6635514018691588,0.125,1,0,0.0,0,0,0,0,1,0,0,0,0,0,0
0.62,0.69,0.4,0.411214953271028,0.125,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.66,0.67,0.0,0.7429906542056075,0.125,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
0.72,0.64,0.4,0.4485981308411215,0.125,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.48,0.84,0.4,0.4205607476635514,0.625,0,1,0.5,0,0,0,0,1,0,0,0,0,0,0
0.77,0.62,0.2,0.5700934579439252,0.0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.83,1.0,0.6,0.6728971962616822,0.375,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0.66,0.77,0.6,0.6542056074766355,0.125,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0
0.75,0.66,0.6,0.37850467289719625,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.59,0.59,0.2,0.3598130841121495,0.125,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0
0.68,0.65,0.2,0.6869158878504673,0.0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.59,0.61,0.2,0.5327102803738317,0.0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.15,0.98,0.0,0.0,0.0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0
0.56,0.57,0.6,0.8317757009345794,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.38,0.53,0.0,0.2850467289719626,0.125,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1
0.39,0.54,0.0,0.16822429906542055,0.125,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0.65,0.63,0.4,0.48130841121495327,0.0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.84,0.84,0.4,0.794392523364486,0.125,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0.69,0.66,0.2,0.514018691588785,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0
0.91,0.5,0.4,0.6308411214953271,0.125,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0
0.91,0.61,0.4,0.1822429906542056,1.0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0
0.69,0.36,0.6,0.8084112149532711,0.5,1,0,0.5,0,0,0,0,0,1,0,0,0,0,0
0.83,0.89,0.4,0.19158878504672897,0.125,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.17,0.4,0.4,0.8878504672897196,0.125,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0.68,0.76,0.2,0.4392523364485981,0.125,1,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.9,0.95,0.2,0.17289719626168223,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.69,0.56,0.6,0.8177570093457944,0.125,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0.75,0.93,0.6,0.5327102803738317,0.125,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.55,0.92,0.4,0.7523364485981309,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0
0.14,0.79,0.6,0.3130841121495327,0.5,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0
0.85,0.98,0.6,0.2803738317757009,0.0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0
0.31,0.62,0.8,0.1822429906542056,0.375,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0.95,0.48,0.6,0.5514018691588785,0.5,1,1,0.5,0,0,0,0,0,0,0,1,0,0,0
0.1,0.94,0.8,0.9953271028037384,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,1,1
0.6,0.5,0.2,0.8317757009345794,0.125,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.67,0.4,0.4,0.8317757009345794,0.125,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.27,0.96,0.2,0.7429906542056075,0.25,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.43,0.77,0.2,0.6588785046728972,0.125,1,0,0.0,0,0,0,0,0,0,0,0,0,1,0
0.39,0.5,0.0,0.2383177570093458,0.125,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1
0.98,0.38,0.4,0.205607476635514,0.5,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0
0.16,0.69,0.4,0.4252336448598131,0.375,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0
0.73,0.52,0.4,0.308411214953271,0.125,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
0.75,0.58,0.2,0.29439252336448596,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.87,0.9,0.6,0.7570093457943925,0.375,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0.2,0.57,0.4,0.8084112149532711,0.375,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
0.73,0.87,0.2,0.6121495327102804,0.25,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0
0.98,0.58,0.6,0.4205607476635514,0.125,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.86,0.84,0.6,0.7383177570093458,0.375,0,0,0.5,0,0,0,0,0,0,1,0,0,0,1
0.8,0.54,0.4,0.7570093457943925,0.125,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0.59,0.62,0.2,0.5747663551401869,0.125,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.84,0.79,0.4,0.7616822429906542,0.125,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0
0.94,0.82,0.4,0.29439252336448596,0.0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0
1.0,0.55,0.4,0.4205607476635514,0.25,1,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.44,0.5,0.0,0.1822429906542056,0.125,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1
0.76,0.98,0.6,0.5654205607476636,0.5,0,0,0.5,0,0,0,0,0,0,1,0,0,0,1
0.46,0.86,0.0,0.5420560747663551,0.25,0,0,0.5,0,0,0,0,0,0,0,1,0,0,1
0.66,0.95,0.2,0.4439252336448598,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.74,0.55,0.8,0.1588785046728972,0.0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.64,0.56,0.2,0.6635514018691588,0.0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0
0.76,1.0,0.6,0.5747663551401869,0.375,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1
0.11,0.87,0.8,0.8504672897196262,0.375,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
0.94,0.84,0.2,0.5327102803738317,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
0.28,0.95,0.6,0.4439252336448598,0.125,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0
0.37,0.37,0.2,0.3364485981308411,0.125,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0.29,0.48,0.0,0.09345794392523364,0.5,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0.34,0.72,0.2,0.102803738317757,0.25,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0
0.73,0.91,0.2,0.6635514018691588,0.0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.24,0.62,0.8,0.602803738317757,0.5,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.46,0.55,0.2,0.20093457943925233,0.0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.49,0.99,0.2,0.5841121495327103,0.0,1,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.48,0.92,0.2,0.6448598130841121,0.125,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0
1.0,0.93,0.6,0.6308411214953271,0.0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0
0.22,0.52,0.6,0.2383177570093458,0.375,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0
0.64,0.94,0.4,0.5327102803738317,0.125,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
0.48,0.99,0.6,0.3925233644859813,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0
0.65,0.7,0.4,0.6401869158878505,0.125,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
0.54,0.65,0.6,0.514018691588785,0.25,1,0,0.0,0,0,0,0,0,0,0,1,0,0,0
0.12,0.61,0.8,0.7523364485981309,0.125,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0
0.81,0.96,0.4,0.21962616822429906,0.125,1,0,0.5,0,0,0,0,0,0,0,0,0,1,0
0.64,0.52,0.4,0.5186915887850467,0.125,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0
0.94,0.8,0.6,0.6962616822429907,0.125,1,0,0.5,0,0,0,0,0,0,1,0,0,0,0
0.5,0.82,0.2,0.5467289719626168,0.125,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0
